RTT,Category
0.0193960666656,0
0.03191614151,0
0.0209219455719,1
0.0176060199738,1
0.0177521705627,1
0.0181109905243,1
0.0230691432953,1
0.0190830230713,1
0.011757850647,1
0.0303280353546,1
0.0178329944611,1
0.0247859954834,1
0.0221769809723,1
0.0137729644775,1
0.018728017807,1
0.0165140628815,1
0.0116140842438,1
0.0187621116638,1
0.019170999527,0
0.0163989067078,0
0.0247821807861,0
0.0221621990204,0
0.0247900485992,0
0.0187571048737,0
0.0165951251984,0
0.0242650508881,0
0.0181369781494,0
0.024347782135,0
0.0189111232758,0
0.0166599750519,0
0.0168759822845,1
0.0192739963531,1
0.0182549953461,1
0.0243320465088,1
0.0102109909058,1
0.0106201171875,1
0.0186550617218,1
0.0219340324402,1
0.017441034317,1
0.0187709331512,1
0.0166471004486,1
0.0116369724274,1
0.0111320018768,1
0.0132720470428,1
0.0188200473785,1
0.0193681716919,1
0.0199551582336,0
0.0211191177368,0
0.0250480175018,0
0.0162761211395,0
0.0124671459198,0
0.0211269855499,0
0.0208380222321,0
0.0208899974823,0
0.0124039649963,0
0.0212898254395,0
0.0230100154877,0
0.018492937088,1
0.0102050304413,1
0.0187788009644,1
0.0206661224365,1
0.0195860862732,1
0.0114381313324,1
0.0196049213409,1
0.0264580249786,1
0.0107049942017,1
0.0125291347504,1
0.0240061283112,1
0.0168428421021,1
0.0211989879608,1
0.0208640098572,0
0.0175430774689,0
0.00406908988953,0
0.0127940177917,0
0.0246319770813,0
0.0206680297852,0
0.0139141082764,0
0.0279631614685,0
0.0214068889618,0
0.0212090015411,0
0.0203809738159,0
0.00890588760376,0
0.0124459266663,0
0.0207660198212,0
0.0170660018921,0
0.0159628391266,0
0.0176718235016,1
0.022882938385,1
0.0137810707092,1
0.0153031349182,1
0.018296957016,1
0.0192029476166,1
0.0188770294189,1
0.00863409042358,1
0.019660949707,1
0.0177278518677,1
0.0253601074219,1
0.00560903549194,1
0.0138669013977,1
0.0115401744843,1
0.0189270973206,1
0.0251560211182,1
0.019287109375,1
0.0121049880981,1
0.018326997757,1
0.0220799446106,0
0.0181949138641,0
0.0194170475006,0
0.0258390903473,0
0.0165059566498,0
0.0205748081207,0
0.0119280815125,0
0.0205590724945,0
0.0194890499115,0
0.0214371681213,0
0.0255618095398,0
0.00834083557129,0
0.0218899250031,0
0.01735496521,0
0.0224049091339,0
0.0166189670563,0
0.0165369510651,0
0.012720823288,0
0.025318145752,0
0.0178480148315,1
0.0240128040314,1
0.0184290409088,1
0.0191869735718,1
0.0176320075989,1
0.0198638439178,1
0.0171818733215,1
0.0214650630951,1
0.0176870822906,1
0.0123620033264,1
0.018424987793,1
0.022901058197,1
0.0207989215851,1
0.0264949798584,1
0.0163900852203,1
0.0120749473572,1
0.029678106308,1
0.0124528408051,1
0.0117988586426,1
0.0117168426514,1
0.0187728404999,1
0.0200538635254,1
0.0152041912079,1
0.0246720314026,0
0.0215091705322,0
0.025661945343,0
0.0208990573883,0
0.0213718414307,0
0.0164070129395,0
0.0212688446045,0
0.0139091014862,0
0.00513100624084,0
0.0204927921295,0
0.0208508968353,0
0.0184319019318,0
0.00923991203308,0
0.0289368629456,0
0.0132908821106,0
0.0215930938721,0
0.0199618339539,0
0.00471019744873,0
0.0169909000397,0
0.0103831291199,0
0.0181629657745,0
0.0202960968018,0
0.0232119560242,0
0.0144920349121,1
0.0159459114075,1
0.0209400653839,1
0.0161089897156,1
0.0245268344879,1
0.00570106506348,1
0.00808906555176,1
0.0209300518036,1
0.0106911659241,1
0.0171210765839,1
0.00549912452698,1
0.0314960479736,1
0.0290439128876,1
0.0065131187439,1
0.0191271305084,1
0.0206680297852,1
0.00699090957642,1
0.0167498588562,1
0.0190069675446,1
0.0123660564423,0
0.0143220424652,0
0.0139899253845,0
0.0183339118958,0
0.0274250507355,0
0.0175199508667,0
0.0175919532776,0
0.0218160152435,0
0.016578912735,0
0.0182301998138,0
0.0210149288177,0
0.0256941318512,0
0.0188679695129,0
0.0196049213409,0
0.0185668468475,0
0.0183720588684,0
0.0213119983673,0
0.0212428569794,0
0.0208930969238,0
0.0156531333923,0
0.0273880958557,0
0.018070936203,0
0.0195631980896,1
0.0212121009827,1
0.0155320167542,1
0.0201349258423,1
0.0160658359528,1
0.024267911911,1
0.020740032196,1
0.0119600296021,1
0.0125970840454,1
0.0193088054657,1
0.0248038768768,1
0.0198321342468,1
0.01970911026,1
0.0169939994812,1
0.019632101059,1
0.0126740932465,1
0.0163910388947,1
0.0175960063934,0
0.0177149772644,0
0.0173189640045,0
0.0124530792236,0
0.0199129581451,0
0.00586009025574,0
0.0143179893494,0
0.0137701034546,0
0.0230598449707,0
0.0234670639038,0
0.0180270671844,0
0.00923299789429,0
0.0216281414032,0
0.0228478908539,0
0.0232179164886,0
0.0169739723206,0
0.0118718147278,0
0.0094850063324,0
0.0153188705444,1
0.0210671424866,1
0.0200409889221,1
0.015860080719,1
0.0206489562988,1
0.0222480297089,1
0.0174169540405,1
0.025995016098,1
0.0190138816833,1
0.0240159034729,1
0.0205900669098,1
0.0193500518799,1
0.016566991806,1
0.0129959583282,1
0.0114569664001,1
0.0193319320679,1
0.019378900528,1
0.025130033493,1
0.0228469371796,0
0.0219528675079,0
0.026624917984,0
0.00840497016907,0
0.0215029716492,0
0.0178070068359,0
0.010143995285,0
0.0210890769958,0
0.0223531723022,0
0.0102360248566,0
0.0212671756744,0
0.0175650119781,0
0.0117201805115,0
0.0184478759766,0
0.0177857875824,0
0.0193650722504,0
0.0186331272125,0
0.00931286811829,0
0.0182809829712,0
0.0188009738922,1
0.0251910686493,1
0.020828962326,1
0.0291359424591,1
0.0166580677032,1
0.020868062973,1
0.0174088478088,1
0.0163638591766,1
0.00803804397583,1
0.0226800441742,1
0.0201950073242,1
0.0209000110626,1
0.0114860534668,1
0.0160529613495,1
0.00826597213745,1
0.00981211662292,0
0.0368630886078,0
0.023099899292,0
0.00989103317261,0
0.0275950431824,0
0.0289409160614,0
0.0152308940887,0
0.0172560214996,0
0.0198678970337,0
0.0231261253357,0
0.0175359249115,0
0.0191850662231,0
0.0184829235077,0
0.0197470188141,0
0.00982093811035,1
0.00792503356934,1
0.0208930969238,1
0.0198571681976,1
0.0206718444824,1
0.024787902832,1
0.0170409679413,1
0.01948595047,1
0.0195341110229,1
0.0160551071167,1
0.0209541320801,1
0.0205390453339,1
0.016706943512,1
0.0154159069061,1
0.0132648944855,1
0.0159659385681,1
0.0203258991241,1
0.0308771133423,1
0.0170638561249,1
0.0139439105988,0
0.0178799629211,0
0.0227699279785,0
0.0223760604858,0
0.01859998703,0
0.0227098464966,0
0.0170931816101,0
0.024759054184,0
0.0262060165405,0
0.0177760124207,0
0.0150949954987,0
0.0265121459961,0
0.0201377868652,0
0.0173280239105,0
0.0179419517517,1
0.020761013031,1
0.0203280448914,1
0.0196738243103,1
0.0113840103149,1
0.0209970474243,1
0.00954294204712,1
0.0169429779053,1
0.0208160877228,1
0.0130569934845,1
0.017480134964,1
0.00461292266846,1
0.0180699825287,1
0.0208060741425,1
0.0211691856384,1
0.00416922569275,1
0.0223371982574,1
0.0122208595276,0
0.030464887619,0
0.0178701877594,0
0.0120420455933,0
0.0206379890442,0
0.0191471576691,0
0.0256469249725,0
0.0160109996796,0
0.019660949707,0
0.0298678874969,0
0.0194709300995,0
0.0251049995422,0
0.0151019096375,0
0.00609588623047,0
0.00722908973694,0
0.0108540058136,0
0.0177810192108,0
0.0196599960327,0
0.0327739715576,0
0.0237610340118,0
0.0207018852234,1
0.0288639068604,1
0.0162920951843,1
0.021595954895,1
0.0131211280823,1
0.0206699371338,1
0.0244569778442,1
0.0238881111145,1
0.0251321792603,1
0.0141570568085,1
0.0186660289764,1
0.0204610824585,1
0.010556936264,1
0.0161609649658,1
0.0212609767914,1
0.0201389789581,1
0.0215427875519,1
0.0220139026642,1
0.0202081203461,1
0.0245871543884,1
0.0170168876648,1
0.0180008411407,1
0.0170769691467,1
0.0226669311523,0
0.0188491344452,0
0.0216460227966,0
0.019366979599,0
0.0114200115204,0
0.00282502174377,0
0.0158710479736,0
0.0182459354401,0
0.0115020275116,0
0.0243189334869,0
0.0196769237518,0
0.0184400081635,0
0.0154600143433,0
0.0188591480255,1
0.0222110748291,1
0.0219750404358,1
0.0151209831238,1
0.0218839645386,1
0.0226471424103,1
0.00952196121216,1
0.0167980194092,1
0.0190680027008,1
0.0217950344086,1
0.0207359790802,1
0.0183668136597,1
0.0178627967834,1
0.0211119651794,1
0.0169110298157,1
0.0206160545349,1
0.0188548564911,1
0.0219531059265,1
0.0110561847687,1
0.0173230171204,1
0.020877122879,1
0.0222570896149,1
0.019590139389,0
0.0200290679932,0
0.0196452140808,0
0.0199210643768,0
0.0205841064453,0
0.026654958725,0
0.0209109783173,0
0.0173618793488,0
0.0199811458588,0
0.024384021759,0
0.022402048111,0
0.0236539840698,0
0.0129210948944,0
0.0189850330353,0
0.0158479213715,1
0.0177240371704,1
0.0157949924469,1
0.0222709178925,1
0.00465202331543,1
0.019767999649,1
0.0179100036621,1
0.0118789672852,1
0.0138239860535,1
0.0264070034027,1
0.0181679725647,1
0.0259289741516,1
0.0174040794373,1
0.0187890529633,1
0.0211119651794,1
0.0194871425629,1
0.0191631317139,1
0.0195369720459,1
0.00567603111267,1
0.0133709907532,0
0.0137240886688,0
0.0286018848419,0
0.0198390483856,0
0.0162379741669,0
0.0245378017426,0
0.0205960273743,0
0.020537853241,0
0.0237090587616,0
0.0122590065002,0
0.02015209198,0
0.020938873291,0
0.01194190979,0
0.0175468921661,1
0.0211689472198,1
0.00913405418396,1
0.0190250873566,1
0.0173258781433,1
0.0178530216217,1
0.0152530670166,1
0.0178191661835,1
0.0219960212708,1
0.0110540390015,1
0.0225999355316,1
0.013739824295,1
0.0183358192444,1
0.0259668827057,1
0.0214800834656,1
0.0234198570251,1
0.0231862068176,1
0.0185861587524,1
0.0142869949341,1
0.0240869522095,1
0.0165069103241,0
0.0169770717621,0
0.0113739967346,0
0.0130808353424,0
0.020632982254,0
0.019483089447,0
0.0123081207275,0
0.0172002315521,0
0.0182890892029,0
0.0135989189148,0
0.0066020488739,0
0.0208909511566,0
0.0184421539307,0
0.0420911312103,0
0.018602848053,0
0.01731300354,0
0.0243790149689,0
0.0240209102631,1
0.0238468647003,1
0.016832113266,1
0.0229229927063,1
0.0157670974731,1
0.0139150619507,1
0.0182991027832,1
0.0141170024872,1
0.0100591182709,1
0.0188031196594,1
0.0258100032806,1
0.00770401954651,1
0.026242017746,1
0.0143320560455,1
0.0103719234467,1
0.016608953476,1
0.0227079391479,1
0.0174729824066,1
0.0226829051971,1
0.00749611854553,0
0.0171217918396,0
0.0310759544373,0
0.0314431190491,0
0.0255692005157,0
0.0247840881348,0
0.0173470973969,0
0.0184140205383,0
0.0197131633759,0
0.0182259082794,0
0.0226058959961,0
0.0167338848114,0
0.00793695449829,0
0.0122630596161,0
0.0280430316925,0
0.0162260532379,1
0.0100128650665,1
0.0157940387726,1
0.0204780101776,1
0.017982006073,1
0.0185010433197,1
0.0183870792389,1
0.0190939903259,1
0.0224368572235,1
0.0188329219818,1
0.0271499156952,1
0.0222980976105,1
0.0230541229248,1
0.0245552062988,1
0.0189259052277,1
0.0186419487,1
0.0182859897614,1
0.0140559673309,1
0.0195941925049,1
0.0189039707184,1
0.0104329586029,1
0.0244920253754,0
0.017128944397,0
0.012687921524,0
0.0108530521393,0
0.00849008560181,0
0.020632982254,0
0.0195410251617,0
0.012864112854,0
0.020623922348,0
0.0205690860748,0
0.0209369659424,0
0.00964713096619,0
0.0125439167023,0
0.0132780075073,0
0.0109450817108,0
0.0196890830994,0
0.0221769809723,0
0.0225389003754,0
0.0234191417694,1
0.0189800262451,1
0.0294167995453,1
0.0160279273987,1
0.0189781188965,1
0.0195200443268,1
0.0226850509644,1
0.0467500686646,1
0.0159227848053,1
0.0191972255707,1
0.0195529460907,1
0.0143160820007,1
0.0229108333588,1
0.0110459327698,1
0.0195641517639,1
0.0158751010895,0
0.0117859840393,0
0.0138590335846,0
0.0130519866943,0
0.0169188976288,0
0.0351440906525,0
0.0185420513153,0
0.0161919593811,0
0.0233538150787,0
0.0299768447876,0
0.0116760730743,0
0.0204730033875,0
0.0175869464874,0
0.0181620121002,0
0.0257611274719,0
0.0207121372223,0
0.0165030956268,0
0.0124270915985,0
0.0327022075653,1
0.0180201530457,1
0.0206451416016,1
0.0188848972321,1
0.0251410007477,1
0.0182700157166,1
0.0141839981079,1
0.0226528644562,1
0.0142500400543,1
0.0185408592224,1
0.0192959308624,1
0.0235030651093,1
0.0271849632263,1
0.0142590999603,1
0.0188720226288,1
0.0222899913788,1
0.019257068634,1
0.0220458507538,1
0.0222678184509,1
0.0244739055634,1
0.0168089866638,0
0.0133311748505,0
0.0101401805878,0
0.0172519683838,0
0.0191230773926,0
0.0220730304718,0
0.0170259475708,0
0.0198669433594,0
0.0139389038086,0
0.0210788249969,0
0.0175700187683,0
0.0213179588318,0
0.0146489143372,0
0.0162041187286,0
0.0172159671783,0
0.0169990062714,0
0.0183980464935,0
0.0200099945068,1
0.0198140144348,1
0.0175340175629,1
0.0160901546478,1
0.0204300880432,1
0.01935505867,1
0.0182540416718,1
0.0170569419861,1
0.0205039978027,1
0.0191030502319,1
0.0247321128845,1
0.0156109333038,1
0.0233240127563,1
0.0174810886383,1
0.0259079933167,0
0.0116691589355,0
0.00966715812683,0
0.0173358917236,0
0.0179479122162,0
0.0184550285339,0
0.0262379646301,0
0.0149738788605,0
0.0151481628418,0
0.0218269824982,0
0.017364025116,0
0.0220239162445,0
0.0186550617218,0
0.0182030200958,0
0.021821975708,0
0.00905513763428,0
0.0213561058044,0
0.0185310840607,0
0.0213391780853,0
0.0200049877167,1
0.0117499828339,1
0.0198581218719,1
0.0172328948975,1
0.0191869735718,1
0.0240159034729,1
0.018238067627,1
0.0211720466614,1
0.0114870071411,1
0.0174880027771,1
0.0248789787292,1
0.0147218704224,1
0.0127201080322,1
0.0106468200684,1
0.0192070007324,1
0.0201461315155,1
0.018786907196,1
0.0333058834076,1
0.0215659141541,1
0.0202150344849,1
0.0153720378876,1
0.0193328857422,1
0.0184960365295,1
0.0189089775085,0
0.0139679908752,0
0.017707824707,0
0.0221230983734,0
0.0223000049591,0
0.0273969173431,0
0.0136208534241,0
0.0220959186554,0
0.0196480751038,0
0.00959587097168,0
0.0109701156616,0
0.0142471790314,0
0.0184769630432,0
0.0186371803284,0
0.0227100849152,0
0.0251159667969,0
0.0170090198517,0
0.00970315933228,0
0.0182449817657,0
0.0184860229492,0
0.0273358821869,1
0.0202729701996,1
0.0158929824829,1
0.015303850174,1
0.00948596000671,1
0.0156259536743,1
0.019935131073,1
0.0184988975525,1
0.013014793396,1
0.02254986763,1
0.0195860862732,1
0.0160920619965,1
0.0188610553741,1
0.0134899616241,1
0.0207028388977,1
0.0223801136017,0
0.0169880390167,0
0.0181441307068,0
0.0222659111023,0
0.0112600326538,0
0.024747133255,0
0.0306351184845,0
0.0133299827576,0
0.0220510959625,0
0.0176100730896,0
0.0210208892822,0
0.0127639770508,0
0.010185956955,0
0.017242193222,0
0.0211930274963,0
0.0139660835266,0
0.0178558826447,0
0.0273339748383,0
0.0260939598083,0
0.0173919200897,0
0.0266170501709,0
0.0250039100647,1
0.0196621417999,1
0.0171599388123,1
0.0201320648193,1
0.0124280452728,1
0.0278809070587,1
0.0169780254364,1
0.0253219604492,1
0.029217004776,1
0.0203921794891,1
0.0170569419861,1
0.00281310081482,1
0.0194311141968,1
0.0202441215515,1
0.0185880661011,1
0.0185220241547,0
0.0177140235901,0
0.0177569389343,0
0.0122931003571,0
0.0183191299438,0
0.013916015625,0
0.0100519657135,0
0.0151739120483,0
0.0227389335632,0
0.0141451358795,0
0.0229518413544,0
0.00726819038391,0
0.0183968544006,0
0.00740790367126,1
0.0126321315765,1
0.0134608745575,1
0.0203528404236,1
0.0193212032318,1
0.0163741111755,1
0.012433052063,1
0.0174241065979,1
0.00735402107239,1
0.0210869312286,1
0.0203220844269,1
0.0161340236664,1
0.029571056366,1
0.00987386703491,1
0.0149269104004,1
0.0223548412323,0
0.0189299583435,0
0.0141069889069,0
0.00992894172668,0
0.0188529491425,0
0.0171411037445,0
0.0117969512939,0
0.0192079544067,0
0.0186629295349,0
0.0118489265442,0
0.0187418460846,0
0.0226149559021,0
0.0189402103424,0
0.0230898857117,0
0.0304181575775,1
0.0218040943146,1
0.0441541671753,1
0.0222229957581,1
0.0166110992432,1
0.0202810764313,1
0.0208399295807,1
0.0205669403076,1
0.0165510177612,1
0.0213751792908,1
0.0212390422821,1
0.0208489894867,1
0.0161609649658,1
0.0167269706726,1
0.0112102031708,1
0.0166671276093,1
0.0162999629974,1
0.0121099948883,0
0.0127120018005,0
0.010509967804,0
0.0164079666138,0
0.0151600837708,0
0.00679683685303,0
0.0114629268646,0
0.0156240463257,0
0.0128259658813,0
0.0195770263672,0
0.0235319137573,0
0.0133099555969,0
0.0173959732056,0
0.0210719108582,0
0.0128040313721,0
0.0162968635559,1
0.0129811763763,1
0.0177960395813,1
0.00927019119263,1
0.0243239402771,1
0.0323731899261,1
0.0200490951538,1
0.0202372074127,1
0.0164499282837,1
0.0271809101105,1
0.0207681655884,1
0.0116648674011,1
0.0199139118195,1
0.0170931816101,1
0.0196750164032,1
0.0424230098724,0
0.0161299705505,0
0.0176270008087,0
0.0186939239502,0
0.0183320045471,0
0.0161020755768,0
0.010684967041,0
0.018581867218,0
0.0286860466003,0
0.0139141082764,0
0.0175950527191,0
0.0102000236511,0
0.0174770355225,0
0.0196540355682,0
0.0172910690308,0
0.0219829082489,0
0.0223619937897,0
0.0181620121002,1
0.022029876709,1
0.0209791660309,1
0.020956993103,1
0.0130019187927,1
0.0210740566254,1
0.008633852005,1
0.0245430469513,1
0.0141129493713,1
0.00500106811523,1
0.0166521072388,1
0.0210840702057,1
0.0086510181427,1
0.0108060836792,1
0.00838494300842,1
0.0169432163239,1
0.0238151550293,0
0.0358610153198,0
0.0148689746857,0
0.0139498710632,0
0.0198340415955,0
0.0145120620728,0
0.0142028331757,0
0.0386400222778,0
0.0184519290924,0
0.0183668136597,0
0.0177209377289,0
0.0126798152924,0
0.0186610221863,0
0.0179760456085,0
0.0197820663452,0
0.0188148021698,0
0.0142140388489,0
0.0096218585968,0
0.0166301727295,0
0.00591087341309,0
0.011125087738,0
0.0302901268005,0
0.0190989971161,0
0.0193510055542,0
0.018247127533,0
0.0176010131836,0
0.0192468166351,1
0.0214681625366,1
0.0219869613647,1
0.0213010311127,1
0.0199809074402,1
0.0158360004425,1
0.0202450752258,1
0.0165679454803,1
0.0173192024231,1
0.026673078537,1
0.0157830715179,1
0.0170059204102,1
0.0208859443665,1
0.0171658992767,1
0.00659012794495,1
0.0176358222961,1
0.0239949226379,1
0.00132894515991,1
0.016606092453,1
0.0172598361969,1
0.0206768512726,1
0.00914120674133,1
0.0216789245605,1
0.021919965744,1
0.0203409194946,1
0.0206880569458,1
0.0211560726166,1
0.0269019603729,1
0.0142080783844,1
0.0142729282379,1
0.016960144043,0
0.0100679397583,0
0.0263950824738,0
0.0144212245941,0
0.0178258419037,0
0.0157811641693,0
0.0205578804016,0
0.0200760364532,0
0.0234611034393,0
0.0180921554565,0
0.0110740661621,0
0.0121099948883,0
0.0145311355591,0
0.0118219852448,0
0.0169489383698,0
0.0202279090881,0
0.016058921814,0
0.00510621070862,1
0.02503490448,1
0.0173032283783,1
0.0224101543427,1
0.0178849697113,1
0.0214200019836,1
0.0380570888519,1
0.0209879875183,1
0.0167479515076,1
0.0179498195648,1
0.0167429447174,1
0.00570392608643,1
0.0189509391785,1
0.0157039165497,1
0.0223760604858,1
0.017863035202,1
0.0166690349579,1
0.0178890228271,1
0.0182809829712,1
0.0148341655731,1
0.0211629867554,1
0.017776966095,0
0.0194249153137,0
0.0148499011993,0
0.0196809768677,0
0.0182139873505,0
0.0272409915924,0
0.0232088565826,0
0.0201261043549,0
0.0199480056763,0
0.0207419395447,0
0.0276920795441,0
0.0168600082397,0
0.0245299339294,0
0.0213170051575,0
0.0119249820709,0
0.0240721702576,1
0.0234990119934,1
0.00890922546387,1
0.022744178772,1
0.0169620513916,1
0.017425775528,1
0.0168061256409,1
0.0176529884338,1
0.0162100791931,1
0.0180509090424,1
0.0206580162048,1
0.0220670700073,1
0.0173931121826,1
0.0177299976349,1
0.0213530063629,1
0.0202810764313,1
0.0213589668274,0
0.0172061920166,0
0.0154330730438,0
0.0250761508942,0
0.0150241851807,0
0.0105631351471,0
0.0179011821747,0
0.011284828186,0
0.0190069675446,0
0.0236427783966,0
0.0237729549408,0
0.0223500728607,0
0.0131621360779,0
0.0175840854645,1
0.00869011878967,1
0.0177440643311,1
0.0150709152222,1
0.0197038650513,1
0.0231380462646,1
0.0260097980499,1
0.00898003578186,1
0.0153560638428,1
0.0142910480499,1
0.0222959518433,1
0.0222108364105,1
0.0176429748535,1
0.018609046936,1
0.022754907608,1
0.018394947052,1
0.024530172348,1
0.00947713851929,0
0.0159058570862,0
0.019425868988,0
0.0196299552917,0
0.0234611034393,0
0.0211460590363,0
0.023236989975,0
0.0154500007629,0
0.00986194610596,0
0.0173289775848,0
0.0182628631592,0
0.0191240310669,0
0.0182540416718,0
0.0150489807129,0
0.0137529373169,0
0.02219414711,0
0.0140841007233,0
0.0251970291138,0
0.0206980705261,0
0.0229830741882,0
0.0158889293671,0
0.0226318836212,0
0.0209989547729,1
0.0176978111267,1
0.0170938968658,1
0.0164959430695,1
0.0134510993958,1
0.0174219608307,1
0.0113589763641,1
0.0165650844574,1
0.0198891162872,1
0.0259108543396,1
0.0171699523926,1
0.0175189971924,1
0.00961184501648,1
0.0280559062958,1
0.0216639041901,1
0.0467240810394,1
0.0227580070496,1
0.0216891765594,1
0.0139219760895,1
0.0199868679047,0
0.0191330909729,0
0.0241239070892,0
0.0214440822601,0
0.0174069404602,0
0.0203909873962,0
0.0312480926514,0
0.0195939540863,0
0.025383234024,0
0.0238509178162,0
0.0244481563568,0
0.0147540569305,0
0.0210030078888,0
0.0209119319916,0
0.0240840911865,0
0.0185599327087,1
0.016813993454,1
0.0155091285706,1
0.0218901634216,1
0.0136530399323,1
0.0191631317139,1
0.0183219909668,1
0.0163650512695,1
0.0194761753082,1
0.0152559280396,1
0.0101418495178,1
0.0186989307404,1
0.0173041820526,1
0.0208051204681,0
0.0231688022614,0
